ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15â€“64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15â€“24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),Well-Being Index
83116,1000000,Hydra II,0.639751874,66.15301203,16057.6983,0.797675478,9.820574319,5.831406849,0.618426869,0.525396014,206.1637848,87.68171314,47.39558384,14.79347879,587.9082623,65.78609133,198.3272524,141.3252477,13.89926431,242.8555154,54.59241963,59.38789017,55.46418202,110.7986064,103.4925642,191.9249522,2.335706225,110.900954,9.030966756,56.84546735,70.01380322,65.05804898,56.29453608,88.844805,72.17611428,52.44839495,41.4085456,1.784571195,18.37115079,575.5710049,539.6902518,43.72452692,23.20876184,20195.35585,8186.179016,24.55516329,135.8938184,,5.586519295,7.271268442,6.597800714,8.161444161,9.927291452,910.0179643,78.17068172,20076.14652,12464.61977,59.69705663,78.36611949,40.16147584,51.88006986,21.36922051,3.549665182,30.44231962,,88.58120371,578.5283254,53.44254128,16.83288672,8.005998414,0.478583884,0.699698129,0.836041793,186.9522268,185.1325595,,12.31623493,,,0.047314877
83163,995006,IC 10 (UGC 192),1.113454286,87.92772073,55236.61097,1.08672325,17.88972792,13.5307971,1.027908559,0.88002022,76.17805544,,,27.2129739,595.2156649,94.45557466,68.74458215,20.50525819,30.86583281,549.9095416,76.91191912,88.90330997,88.06609156,84.30107116,46.23791387,39.35032721,2.39619734,57.02218684,14.89019626,13.22768407,71.2371364,70.64757911,75.46894787,77.20056067,59.37699656,58.98130434,51.4509006,2.105154476,19.2673153,226.7458844,279.8262906,23.00006597,17.68269142,58779.25934,12044.73989,15.80645719,110.166712,44.03990645,11.22934173,11.63189046,11.95810617,19.45010935,17.70362382,59.9197295,19.82599439,70650.19259,42430.89798,137.803669,,97.34111066,97.72706403,35.07281121,7.720662957,95.55751538,126840.7476,120.173963,,,,,1.019675764,1.095276986,1.000897979,41.67593288,57.68790269,20.79972412,2.830226678,23.95162529,0.354313764,0.180693548
83189,990025,UGC 7577 (DDO 125),0.879741273,79.80190079,44577.37412,0.833342598,16.15586818,11.58003406,1.004262165,0.798261454,77.25273007,,,39.54522282,707.4701018,102.538082,73.79940591,52.2421303,21.35981322,473.1287669,66.91739573,69.70033478,79.28033987,87.7769121,58.25801659,121.4202598,,,,,74.58273566,76.95257833,,84.39476409,,67.49176784,,,,257.6132091,487.8864636,,,39017.14632,11064.8533,,102.8348993,,,12.50924948,12.90296375,,,561.9160419,28.07976617,,,147.7913916,,100.6035456,107.7101574,33.33483686,,110.5485958,,118.1637614,,,,,,,,,,,2.751857311,,,0.090877128
83204,994009,Ursa Major II Dwarf,1.02741661,83.99695954,39604.62502,1.0168969,20.63996764,13.07397133,1.080177636,1.002209525,51.75027278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183872547
83210,1003002,NGC 3741,1.058848324,93.39093039,57942.32674,1.009814131,22.00307923,14.56828741,1.060426338,1.074334534,38.90914436,119.3342453,131.1556198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32027191
83228,1000000,Tucana IV,0.691073714,65.67907056,20590.60827,0.545087438,9.581990221,6.505547052,0.580999058,0.432198136,178.1181963,81.21178425,45.30202951,36.19384364,301.1539203,54.60788217,199.0646955,110.3145473,11.96222863,279.5046487,83.23581442,60.34210536,67.83032753,73.01865546,108.3648496,156.0348011,2.488432314,125.8583208,6.281889273,77.20344754,80.14499734,84.01216698,54.28747429,90.2050731,86.28707987,66.20406326,58.04973474,0.611535935,20.0780845,356.728156,443.3125555,42.66114323,20.99279711,17029.09469,3833.891305,3.914789883,99.91314798,20.47034094,6.017408735,4.480940476,6.470136428,7.646560171,11.844613,816.2474704,101.2146861,15360.8668,16157.56444,35.42632623,67.7365591,40.73934364,35.71789819,37.56942426,12.52648348,24.59229404,63499.51965,95.59561925,219.3102064,89.33886232,16.90267585,5.323853497,0.531497534,0.626836519,0.813623587,146.87767,161.6776008,18.71932212,7.723378475,40.96693892,0.764898257,0.045985339
83232,999000,KKH 12,0.485004144,53.49506668,20721.39792,0.545624884,10.23561136,4.576148129,0.500656649,0.414292339,182.6213547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045825282
83241,993012,NGC 4163 (NGC 4167),0.993476292,80.88360334,64122.5806,1.182168786,12.57180995,9.265762431,0.702409769,0.738538449,106.1077902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052764467
83244,1002001,Andromeda Galaxy (M31),0.864950094,73.42649985,22768.21769,0.656758246,14.85787158,10.21084392,0.710279167,0.694115564,161.2481375,72.74889627,49.28770132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042216155
83275,997002,ESO 410-G005,0.99201759,81.3700574,34247.81288,0.850573841,14.76915309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1183832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071714569
83350,1002001,NGC 2366,0.751901332,69.88622907,12397.08441,0.476932524,13.54606973,13.85738839,0.787941165,0.812300378,176.3468229,80.89941283,121.2749146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055802586
83463,1002001,Andromeda XVIII[60],0.824026801,76.00610435,18780.09925,0.696234427,13.69368578,8.257961032,0.701106397,0.623591865,167.9757611,99.86307995,48.66478584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042157108
83563,999000,Pegasus Dwarf Sph (And VI),1.042863195,81.38105294,30924.42829,0.975188586,19.98408266,13.76352707,1.053800267,0.940153814,76.75809112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1342807
83616,993012,Pegasus Dwarf Sph (And VI),0.96066038,81.87931293,25344.30948,0.881212769,19.23917784,14.03083911,0.961054347,0.921396999,95.69537066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129161964
83729,1003002,Pisces II,0.937083955,78.70758555,34618.04943,0.761761377,14.62309432,8.334445906,0.825613105,0.824131233,169.0152331,98.43237266,121.7321429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054674407
83900,994009,NGC 3109,0.941530839,77.49119481,10332.50982,0.685843671,10.41285336,4.911963597,0.688835597,0.558084896,158.7337297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052321242
83903,1002001,Andromeda IX,1.059540262,88.29377456,55112.99171,1.127077203,18.13249304,12.53950112,0.943864652,0.852592826,79.30926152,128.1710426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165865971
83970,995006,Pisces V (Andromeda XVI),0.700277065,63.80309839,15031.69646,0.503853837,7.905800916,3.132015885,0.586447849,0.403969646,173.1457576,,,11.15249409,471.5538014,73.16235282,191.2827359,107.2384409,10.73050979,678.8859658,50.30621688,56.74091741,67.19584007,101.0722936,106.9850017,199.4202211,3.28441925,105.2338735,14.18573035,52.93493177,64.51724396,61.84467111,73.86040686,78.80038836,60.80327853,70.83630234,41.65647179,2.567503355,32.05571695,352.4570625,435.5950608,30.54821183,12.14643203,20110.41687,9171.328892,12.69132227,119.0630901,6.585746786,6.194993884,7.01049528,5.548950318,7.269439369,10.21953986,1215.583853,93.21568039,22126.61722,10790.16705,55.05346572,67.52975994,41.27595613,38.86229291,16.92823168,,48.62302474,127753.2554,77.68913045,,,,,0.419160054,0.540436586,0.79138355,149.6626891,131.4870677,-3.306703499,5.668845427,,0.879813533,0.046815448
83972,991020,Pisces V (Andromeda XVI),0.693848875,60.14684419,22614.78387,0.635688317,7.11305781,4.460577952,0.441077141,0.341656785,216.2458173,,,,,,,,,,,,,,,,3.012884047,95.31764587,15.68806618,71.6333033,,,73.1721097,,63.44220007,,46.30570649,2.502438885,30.15487458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047786749
83973,991020,Sextans B (UGC 5373),0.694629126,70.57910451,23152.6442,0.418610493,9.477435257,5.492045216,0.567392075,0.500811567,180.0593112,,,,,,,,,,,,,,,,1.410564074,115.4042408,4.904233929,101.8632084,,,35.41040662,,88.02164086,,54.70794539,1.804679583,12.02941019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066569753
84030,998001,NGC 147 (DDO 3),0.582153676,61.92078565,22888.34914,0.607653085,9.919132327,8.250986026,0.739042475,0.578066576,160.3737554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047528523
84063,999000,M32 (NGC 221),0.982515303,81.29892695,27099.06292,0.91850013,12.10220862,8.898963388,0.851503529,0.68478731,148.7826692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056784748
84065,996004,DDO 99 (UGC 6817),0.944809891,82.68659852,19259.37212,0.715155149,11.61738852,11.16607644,0.829238263,0.750981464,99.85570872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085942569
84074,1001000,Eridanus II,0.914431168,80.46509368,30534.18432,0.827436598,16.54802188,13.83202328,0.826162456,0.801272837,124.9172681,111.7111,106.7282487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064423099
84084,991020,IC 342,0.949592827,84.68568167,25842.69843,0.947858003,13.88733658,10.30429274,0.813609128,0.828002381,83.03240608,,,,,,,,,,,,,,,,2.119203067,53.96279177,7.371007462,28.54546021,,,77.74328293,,66.61772165,,49.25019353,2.329989079,20.65466531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066320463
84101,1002001,ESO 540-030 (KDG 2),0.869930527,74.1218245,13009.92149,0.779518849,15.92299803,12.81700073,0.742127554,0.833436521,172.9138984,106.3598482,130.9691179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059734158
84105,992016,Aquarius II,0.617739111,64.1121887,31714.7008,0.756010037,14.53157079,8.496683284,0.647891162,0.711759922,119.0449662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052599411
84137,997002,Andromeda XXI[57],0.967035544,81.77508081,25270.15266,0.964975614,16.74674532,13.64047318,0.779339418,0.883051236,78.8212726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72498968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089284542
84157,993012,FM2000 1,0.92905664,80.72253453,29610.24061,0.915677527,14.93199351,8.537305617,0.792219544,0.632097993,117.8111363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066472614
84223,998001,Pegasus III,0.675568036,62.7383438,17728.8734,0.852270566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042000047
84316,995006,NGC 247,0.911169903,68.75233427,17823.77106,0.674697798,,,,,,,,34.32365753,1063.112488,49.72464112,65.91398438,67.03241386,14.09180377,568.2369138,72.11237953,78.3036708,74.8192956,48.89392457,106.4146363,122.9057463,2.759852985,97.38233491,14.53024481,94.56588481,81.52703568,71.10316772,42.02479716,77.32005366,77.96097498,48.46431604,45.73549432,1.351326428,33.17470747,275.8371846,289.8235737,61.06541128,20.44909147,17569.73024,8732.713282,30.33792111,133.3516878,,5.202221032,,,9.033285605,12.58630526,229.8442045,58.02319497,18958.9326,9921.030368,35.8949767,81.97482481,,,28.19229092,9.951227561,,35669.25827,,,,,,,,,,,24.1691252,,,,0.058308293
84330,996004,"Holmberg II (DDO 50, UGC 4305)",0.961393704,84.17340544,122739.3149,1.222563377,13.97909059,10.66867739,1.024470831,0.603790572,72.06855227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055393291
84343,998001,KKh 060,0.644813101,62.31018733,31388.91713,0.733796427,14.24391368,9.051801372,0.604989275,0.70573591,148.8772041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048484226
84450,998001,HIPASS J1247-77,0.927332814,85.99013787,20678.67641,0.699672344,12.8962906,7.138265149,0.766624591,0.609545002,164.4692151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066251822
84475,995006,Pisces IV (Andromeda XIV),0.834275778,74.89704871,20558.99177,0.605630696,14.73046135,10.67150935,0.796979144,0.682610229,158.8570742,,,19.29835155,657.7728444,56.07039609,120.1997003,82.04388685,19.98649017,414.0299421,43.56223996,67.07293615,81.70317707,32.88100267,79.50340448,136.6330903,2.181343589,64.81149763,9.804392907,65.07192066,76.76437128,71.29635474,53.67825917,80.82825526,75.13208354,19.01223243,57.57201502,1.795960936,17.82876484,269.9845509,429.0626454,17.27808126,18.11321881,22529.07477,6089.995866,14.00450927,115.7223802,18.00226709,,13.3088498,13.67105504,15.30409259,11.01261622,371.8302865,65.8071118,23176.58208,15796.27533,,75.19656089,98.17187369,90.27356473,24.70096999,7.449775109,102.7835291,102398.1729,140.395049,,,,,0.611247256,0.709227601,1.054483976,109.272613,128.519339,,5.042151336,16.93614393,0.749614415,0.068289512
84538,991020,NGC 2366,0.671880602,70.78192229,24665.43815,0.701216944,15.37719037,13.04937384,0.830901801,0.74037027,121.9264013,,,,,,,,,,,,,,,,2.804392154,66.44018593,8.98338325,66.58330858,,,50.69540813,,57.11245636,,24.20514124,1.734183267,24.39360542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060262223
84539,998001,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",0.981134768,87.35127152,44966.90485,1.149572251,19.06925019,13.68041996,0.986944243,0.903029865,84.81383206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172631547
84549,998001,UGC 8508 (I Zw 060),1.017030462,81.04690069,31056.5779,1.019535687,17.73610962,9.103783477,1.010758867,0.805867873,128.9725899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134389001
84674,991020,"Leo II Dwarf (Leo B, DDO 93)",0.84989842,78.22303111,18137.12004,0.724386087,13.92836447,7.88285528,0.644788931,0.586708525,180.7558079,,,,,,,,,,,,,,,,2.011047125,36.8596809,16.18126678,55.52987781,,,66.38092949,,70.48840922,,54.03659368,2.082795314,30.75911025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057014872
84687,998001,Pisces IV (Andromeda XIV),0.820892114,79.30007917,19470.7916,0.656656405,12.97295364,13.31234343,0.812342934,0.764199254,150.9192635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067621912
84690,993012,NGC 300,0.545028779,49.32691062,11973.46739,0.499607142,6.16124601,4.772316376,0.3822311,0.189873592,183.0594301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047421444
84754,999000,Phoenix II,0.990636038,81.72059159,21726.04675,0.68434319,11.16362074,10.62126816,0.678900569,0.587168102,130.3131511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060739108
84771,1000000,IC 1613 (UGC 668),0.654934136,61.54916005,17426.44404,0.54922865,9.492356408,4.420888643,0.496756168,0.412280052,201.4629924,76.45053064,46.10248469,27.54179139,911.5846404,56.6479829,212.3218484,135.5751345,15.27147144,545.6255492,50.70010981,62.22696245,63.29278695,49.07543272,97.84400536,215.9808376,2.16211275,118.3142909,10.631158,86.46481486,74.72257099,82.15039101,29.51509866,76.34756754,68.87026534,48.31595975,58.02043641,1.655091991,18.19470905,441.480202,412.9611549,70.42757703,47.82948052,14738.5142,5470.872553,11.5377882,127.4567699,26.63007534,16.79640108,3.027193278,4.177061291,6.466890197,12.05979443,1296.296511,120.8581432,19098.49156,11078.4188,1.52703656,72.99134452,,,28.49186499,9.072034683,,87101.40536,68.98460845,497.5151135,40.50227631,22.60097023,6.804332074,0.332457795,0.677598992,0.79237561,159.6918998,171.822761,17.09980896,6.210082414,36.81396477,,0.044917831
84778,993012,UGC 9240 (DDO 190),0.281877191,34.24406174,14546.96082,0.470167682,9.094440304,5.758726749,0.307456466,0.445719974,209.8782086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046597515
84824,999000,KKR 03 (KK98 230),0.947863786,76.95065996,23577.64994,0.904790618,,15.69214598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051178068
84865,996004,Tucana IV,0.643433612,68.60477906,30988.93368,0.62448518,10.51136458,6.006250392,0.559759705,0.329637115,187.0065464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047225585
84881,991020,Triangulum II,0.976251573,87.09004094,44551.62177,0.995086145,18.62758017,11.34702137,1.013530298,0.878622279,68.65568998,,,,,,,,,,,,,,,,3.413982731,35.25967987,9.537664154,36.65134863,,,78.12814698,,63.11619611,,51.77483933,1.979758272,23.27734948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180938782
84914,994009,Leo T Dwarf,0.99515447,87.47142699,28472.02539,1.00297255,18.94301189,11.353869,0.946437511,0.950837636,33.0237585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223883172
84988,997002,Pisces V (Andromeda XVI),0.752499019,56.40533145,13092.53293,0.647723878,7.316732479,3.857031,0.47378735,0.462989438,207.6660327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69699155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04603086
85028,1003002,"Sextans A (92205, DDO 75)",0.975909245,81.23544825,22090.2861,0.821674939,15.95717622,12.52325649,0.97905175,0.996532911,102.5080072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105071515
85032,1002001,Fornax Dwarf (E356-G04),0.996599699,83.58914998,41764.4802,1.01534173,17.35263337,14.21429429,1.018689553,0.77766374,91.94174561,106.1216588,123.9795204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169149306
85055,990025,Carina II,0.618659924,66.74624074,12754.13695,0.579195394,9.362751078,6.170424473,0.670909124,0.450243974,158.4755848,,,20.21807104,935.2889509,67.64953796,186.4187547,132.3999717,15.23291316,475.1917124,69.57539273,59.38803698,70.55446814,111.8899191,110.6328546,217.0635973,,,,,69.19148535,43.39460914,,93.57457768,,35.23260667,,,,274.3061238,253.4185715,53.4254949,22.75101004,14802.58109,5146.912549,10.82024009,86.75105174,,10.0466848,5.405445555,6.684976628,8.752526269,8.857588057,857.9255502,111.7094708,,,,92.49697655,60.12749461,59.81098478,21.35518823,4.280437533,29.07052548,,94.69687268,,,,,,,,,,29.14673939,5.81759849,15.82141057,,0.05247248
85131,999000,Lacerta I (Andromeda XXXI),0.802225484,73.49118113,24438.6873,0.87031555,16.43695689,12.48978097,0.82938282,0.846948192,97.99811681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068186665
85142,1002001,Lacerta I (Andromeda XXXI),0.753943616,73.69984088,27141.42933,0.852653488,18.28860895,14.57850657,0.835300575,0.911838901,129.6914753,105.8650363,133.1028737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068157811
85149,1003002,ESO 540-032,1.000657856,81.39630683,26002.01772,0.75569313,14.52126363,7.418214481,0.845930567,0.665028296,168.8328483,95.20589059,100.0043458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067099892
85181,995006,FM2000 1,0.942231646,83.31050877,33949.0818,0.88022277,14.7900351,8.513992328,0.857283348,0.619003217,115.4981074,,,26.5246951,1219.675101,106.6430456,93.97869789,40.25458384,13.97665768,507.1835305,52.55136207,77.27457714,87.87323421,78.91776778,88.40050924,154.3681133,2.3966053,68.26098924,17.95252414,50.46122076,74.13276706,72.84601969,80.81974065,89.2065791,70.12222176,90.57629748,49.11081587,2.842223102,28.2122111,211.6446383,403.6462767,67.13500899,27.35872593,35090.96829,7903.657063,9.633347215,88.88326958,15.46630953,19.90074829,8.109827571,9.954414159,13.92323967,13.87904745,265.6001215,36.24212766,42118.90791,13700.24649,123.250372,78.43812967,55.94125241,65.18511468,23.69410086,4.083571883,48.70632003,127563.0857,,,,,,0.834710782,0.788250576,1.042555599,96.7910898,88.12788566,28.91225282,,37.67588318,0.776993718,0.066027283
85204,992016,Cetus Dwarf,1.057576257,90.22797702,46671.23416,1.05459037,18.69508643,11.37041292,1.05043776,0.957234757,61.73291565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322799329
85213,997002,Lacerta I (Andromeda XXXI),0.90693803,75.56489119,26674.59885,0.806279728,16.20715266,13.91096568,0.885802024,0.819176771,86.36751249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5247219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068556274
85267,1001000,MB 3,1.000790586,88.46042978,58275.16725,1.180998022,17.12421828,13.51120827,1.010262222,0.807968101,78.9928436,107.4611064,129.0843923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178507351
85273,1002001,NGC 3109,0.917467505,74.77113008,28334.58403,0.789352457,13.0368148,4.999904516,0.720876199,0.585749359,173.8037595,82.08988292,103.9918971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050380265
85307,997002,IC 5152,0.922545707,74.89126348,14496.26524,0.653675235,12.28953329,6.765241715,0.684449623,0.689051442,159.4210331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.31176861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057196437
85348,991020,Cetus Dwarf,1.171277666,92.73416684,44800.18605,1.122233906,17.87730301,11.54978562,1.058257387,0.816798279,72.29185592,,,,,,,,,,,,,,,,2.786219736,33.93027374,6.923973892,22.23141133,,,74.28848332,,83.90017381,,63.52079642,1.491094358,18.32233502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321625787
